Point ID,area,equilibrium_x,equilibrium_y,equilibrium_z,lambda_equilibrium_x,lambda_equilibrium_y,lambda_equilibrium_z,lambda_stress_disp_xx,lambda_stress_disp_xy,lambda_stress_disp_xz,lambda_stress_disp_yy,lambda_stress_disp_yz,lambda_stress_disp_zz,Points_0,Points_1,Points_2,Points_Magnitude,pred_equilibrium_x,pred_equilibrium_y,pred_equilibrium_z,pred_stress_disp_xx,pred_stress_disp_xy,pred_stress_disp_xz,pred_stress_disp_yy,pred_stress_disp_yz,pred_stress_disp_zz,sdf,sigma_xx,sigma_xx__x,sigma_xy,sigma_xy__x,sigma_xy__y,sigma_xz,sigma_xz__x,sigma_xz__z,sigma_yy,sigma_yy__y,sigma_yz,sigma_yz__y,sigma_yz__z,sigma_zz,sigma_zz__z,stress_disp_xx,stress_disp_xy,stress_disp_xz,stress_disp_yy,stress_disp_yz,stress_disp_zz,true_equilibrium_x,true_equilibrium_y,true_equilibrium_z,true_stress_disp_xx,true_stress_disp_xy,true_stress_disp_xz,true_stress_disp_yy,true_stress_disp_yz,true_stress_disp_zz,u,u__x,u__y,u__z,v,v__x,v__y,v__z,w,w__x,w__y,w__z
1738,0.00051179,0.129992,0.0581818,0.101707,0.00644231,0.00644231,0.00644231,0.00644231,0.00644231,0.00644231,0.00644231,0.00644231,0.00644231,-0.743558,0.354583,-0.112628,0.83144,0.129992,0.0581818,0.101707,-0.049389,-0.0715251,0.0788059,-0.00353995,-0.0227371,0.00785147,0.00644231,-1.44526,-8.54046,-0.385525,-2.17927,0.0281834,-0.644514,-10.1327,8.38228,-0.550068,-0.458671,-0.187956,-0.0134208,2.57976,-0.513399,10.0444,-0.049389,-0.0715251,0.0788059,-0.00353995,-0.0227371,0.00785147,0,0,0,0,0,0,0,0,0,-0.00117824,-0.00452654,-0.00236717,-0.00264093,-0.000499243,-0.00220334,0.000178653,-0.00139758,0.000192128,-0.00301616,-0.000709348,0.000418957
1739,0.00051179,-0.0172356,-0.000775419,-0.0169006,0.0494735,0.0494735,0.0494735,0.0494735,0.0494735,0.0494735,0.0494735,0.0494735,0.0494735,-0.950526,0.239299,-0.365399,1.04608,-0.0172356,-0.000775419,-0.0169006,-0.00537082,0.000589032,-0.000799912,0.00767521,-0.00628558,-0.00234393,0.0494735,-0.0410299,0.257554,-0.000776403,0.00873212,-0.0132922,-0.0389092,0.0376182,-0.227026,-0.0192464,0.0205235,-0.00806962,-0.0312107,-0.0284802,-0.0185647,0.0104931,-0.00537082,0.000589032,-0.000799912,0.00767521,-0.00628558,-0.00234393,0,0,0,0,0,0,0,0,0,-0.000506483,-0.000140987,-0.000142294,-0.00046653,-0.00032329,0.000140421,3.316e-05,-9.61619e-05,0.00031276,6.94389e-05,-4.73901e-05,-1.35272e-05
1740,0.00051179,0.00897159,-0.00450087,0.00736552,0.010463,0.010463,0.010463,0.010463,0.010463,0.010463,0.010463,0.010463,0.010463,-0.760463,0.405226,0.952492,1.28443,0.00897159,-0.00450087,0.00736552,0.013025,-0.00983675,-0.00457663,-0.00360813,0.00110119,0.0099224,0.010463,0.000731066,-0.00691871,-0.000352643,0.000218037,9.25783e-05,0.000495039,-9.15866e-05,-0.00214545,-0.00124081,-0.000947524,-9.13693e-05,-0.000177812,0.00523036,-0.00103889,-0.00709613,0.013025,-0.00983675,-0.00457663,-0.00360813,0.00110119,0.0099224,0,0,0,0,0,0,0,0,0,-0.000678599,4.82527e-05,0.000163863,-0.000310583,-0.000353957,-0.000265757,-4.47724e-05,1.80381e-05,0.000350431,0.000269767,-7.9399e-06,2.38899e-05
1741,0.00051179,-0.0005296,0.0104896,-0.0059135,0.0654358,0.0654358,0.0654358,0.0654358,0.0654358,0.0654358,0.0654358,0.0654358,0.0654358,-0.815436,0.16608,-0.700955,1.08805,-0.0005296,0.0104896,-0.0059135,-0.00772332,0.00121536,0.00179831,0.00613825,-0.000399173,-0.00390406,0.0654358,0.000361934,0.00744546,-0.00104552,0.0100499,0.000628707,-0.000688549,0.0115257,-0.00754457,0.00651343,-0.00767425,-0.00176301,0.00262822,-0.0128652,0.00092588,-0.00824043,-0.00772332,0.00121536,0.00179831,0.00613825,-0.000399173,-0.00390406,0,0,0,0,0,0,0,0,0,-0.000380479,-3.94748e-05,-9.98252e-05,-0.000320787,-0.000295723,0.000101524,6.05906e-05,1.40303e-05,0.000361837,0.000331884,-3.56522e-05,-1.75587e-05
1742,0.00051179,0.00884601,-0.000886343,-0.00441131,0.0684481,0.0684481,0.0684481,0.0684481,0.0684481,0.0684481,0.0684481,0.0684481,0.0684481,-0.912646,-0.931552,-0.872386,1.569,0.00884601,-0.000886343,-0.00441131,-0.00262523,0.00197076,0.0004916,-0.00116212,-0.000322853,2.08928e-05,0.0684481,0.00197162,-0.0121023,-0.000758462,0.00233962,-0.00235488,0.000896744,0.00083476,0.00561118,-0.000858309,-0.00227902,-0.000205557,-0.0031862,0.000825746,-0.000713557,0.00676275,-0.00262523,0.00197076,0.0004916,-0.00116212,-0.000322853,2.08928e-05,0,0,0,0,0,0,0,0,0,-0.000506274,6.16612e-07,0.000309725,-0.00051094,-0.000283116,-0.000297602,-6.21748e-06,-0.000115602,0.000277571,0.000524823,0.000110318,4.21333e-07
1743,0.00051179,0.00281446,0.00344932,-0.00467318,0.0913405,0.0913405,0.0913405,0.0913405,0.0913405,0.0913405,0.0913405,0.0913405,0.0913405,-0.90866,0.158745,-0.672108,1.14131,0.00281446,0.00344932,-0.00467318,-0.00351803,-0.000936427,0.00142173,-0.00242938,-0.0015629,-0.00167088,0.0913405,-0.000872597,0.0228563,-0.00247221,0.0157531,0.000525714,-0.00212085,0.0123304,-0.0261965,0.00428127,0.00099175,-0.00248882,0.00434429,-0.0201942,-0.0010958,-0.0120016,-0.00351803,-0.000936427,0.00142173,-0.00242938,-0.0015629,-0.00167088,0,0,0,0,0,0,0,0,0,-0.000386454,-1.58315e-05,-9.93912e-05,-0.000315197,-0.000303531,6.53048e-05,1.53811e-05,2.72015e-06,0.000331998,0.000308206,-4.32374e-05,-7.71177e-06
1744,0.00051179,0.00808012,-0.00556977,-0.00241995,0.0856399,0.0856399,0.0856399,0.0856399,0.0856399,0.0856399,0.0856399,0.0856399,0.0856399,-0.83564,-0.666049,0.288072,1.10675,0.00808012,-0.00556977,-0.00241995,-0.00140736,0.00220809,-0.0144429,-0.00753045,-0.00674313,0.01003,0.0856399,0.0465288,-1.14526,0.0119504,-0.08477,-0.0701037,-0.0684881,0.814351,1.20728,-0.0428962,-0.0144641,-0.0148535,0.224883,0.104804,0.0828934,-1.03681,-0.00140736,0.00220809,-0.0144429,-0.00753045,-0.00674313,0.01003,0,0,0,0,0,0,0,0,0,-0.000335895,0.000124509,-0.000488008,-0.00112091,-0.000293458,0.000629593,-0.000353231,-9.93191e-05,0.000300273,0.000291603,-0.000116647,0.000363519
1745,0.00051179,0.00583737,-0.00223361,0.00623047,0.0286345,0.0286345,0.0286345,0.0286345,0.0286345,0.0286345,0.0286345,0.0286345,0.0286345,-0.812575,0.21955,0.971365,1.28531,0.00583737,-0.00223361,0.00623047,0.00454788,-0.000845623,-0.000141671,-0.00100706,0.00125533,0.00948804,0.0286345,0.000883535,-0.00358652,-0.00037422,-0.00102898,-5.23443e-05,0.00046156,4.0742e-05,-0.0021985,-0.00124145,-0.000928426,-4.30364e-05,-0.000291318,0.00419102,-0.00119955,-0.00597989,0.00454788,-0.000845623,-0.000141671,-0.00100706,0.00125533,0.00948804,0,0,0,0,0,0,0,0,0,-0.00070817,1.39208e-05,6.94348e-05,-0.000291621,-0.000339175,-8.16333e-05,-2.44787e-05,2.24823e-05,0.000336416,0.00029482,-1.03593e-05,2.82062e-05
1746,0.00051179,0.00121272,-0.00311589,0.000383879,0.0695188,0.0695188,0.0695188,0.0695188,0.0695188,0.0695188,0.0695188,0.0695188,0.0695188,-0.819519,0.815197,0.877614,1.45133,0.00121272,-0.00311589,0.000383879,0.00552714,-0.00243042,0.000503536,0.00296515,0.00328609,0.00562783,0.0695188,0.000803426,-0.00167284,-3.87356e-05,-0.00141449,3.62034e-05,0.000359751,-0.000366028,0.000423912,-0.000697004,0.00127101,-0.000599785,0.000151644,0.00325937,-0.000860643,-0.000169495,0.00552714,-0.00243042,0.000503536,0.00296515,0.00328609,0.00562783,0,0,0,0,0,0,0,0,0,-0.000565097,1.62306e-05,0.000260975,-0.000444268,-0.000349039,-0.000285667,-4.08145e-06,5.7105e-05,0.000323348,0.000452901,-3.0242e-05,8.41375e-06
1747,0.00051179,-0.0191372,-0.00582375,0.0238599,0.0314442,0.0314442,0.0314442,0.0314442,0.0314442,0.0314442,0.0314442,0.0314442,0.0314442,-0.968556,0.439288,0.499241,1.17487,-0.0191372,-0.00582375,0.0238599,0.00461373,-0.00270934,-0.00719441,0.0142886,-0.00479465,-0.00172554,0.0314442,0.0139339,-0.110642,-0.00033354,-0.0215255,-0.0066356,-0.015822,0.0690783,0.136415,0.0063179,-0.0583761,-0.00512297,-0.00479458,0.0857254,0.0149425,-0.0881435,0.00461373,-0.00270934,-0.00719441,0.0142886,-0.00479465,-0.00172554,0,0,0,0,0,0,0,0,0,-0.00054235,3.23098e-05,0.000291501,-0.000298507,-0.000312889,-0.00032193,4.26044e-05,-5.59828e-05,0.000283666,6.83434e-05,-4.31933e-05,5.65673e-06
1748,0.00051179,0.00139075,0.0130893,-0.0198001,0.0173718,0.0173718,0.0173718,0.0173718,0.0173718,0.0173718,0.0173718,0.0173718,0.0173718,-0.767372,0.079016,0.496201,0.917234,0.00139075,0.0130893,-0.0198001,-0.00342273,0.00210584,0.00719566,-0.00174236,-0.00090881,-0.00658764,0.0173718,4.77582e-05,-0.0173854,0.000305064,-0.0029203,-0.000307889,-0.00075347,0.0482094,0.0163025,-0.0156833,-0.00827033,-0.000336394,0.000308886,-0.00189869,0.00289963,-0.0287181,-0.00342273,0.00210584,0.00719566,-0.00174236,-0.00090881,-0.00658764,0,0,0,0,0,0,0,0,0,-0.000604101,1.13813e-05,6.2086e-05,-0.000238538,-0.000346178,-3.7977e-05,-5.88723e-05,1.22248e-06,0.000334926,0.00030296,-1.36745e-05,9.8161e-06
1749,0.00051179,-0.0276372,0.0361688,-0.0604711,0.0706819,0.0706819,0.0706819,0.0706819,0.0706819,0.0706819,0.0706819,0.0706819,0.0706819,-0.67356,0.329278,0.0293181,0.750311,-0.0276372,0.0361688,-0.0604711,0.0338268,-0.016167,0.00722802,0.00055822,-0.0186707,-0.00174922,0.0706819,0.692728,2.38987,0.343099,2.11193,0.478502,0.052241,-5.38476,-2.84073,0.305075,0.374611,0.347818,0.816555,-2.52271,0.126916,4.62868,0.0338268,-0.016167,0.00722802,0.00055822,-0.0186707,-0.00174922,0,0,0,0,0,0,0,0,0,-0.00018692,0.00229737,0.00171007,0.0126346,-0.000149066,0.00155926,0.000192755,0.00603866,-0.000225253,-0.0120399,-0.00274719,-0.000709576
1750,0.00051179,0.0596917,-0.0194101,-0.0145227,0.0152983,0.0152983,0.0152983,0.0152983,0.0152983,0.0152983,0.0152983,0.0152983,0.0152983,-0.984702,-0.799018,-0.0530947,1.26921,0.0596917,-0.0194101,-0.0145227,0.026256,-0.00664144,-0.0219591,-0.0135989,-0.0100716,-0.0143432,0.0152983,-0.194756,-1.62982,-0.0414231,-0.19172,0.0502157,0.279112,0.81085,1.51991,0.00476925,-0.019615,0.0399585,-0.0825738,0.230745,0.0619418,-0.713754,0.026256,-0.00664144,-0.0219591,-0.0135989,-0.0100716,-0.0143432,0,0,0,0,0,0,0,0,0,-0.000641465,-0.000692812,1.00168e-05,0.00145075,-0.000366831,-0.000490662,0.000105542,-0.000205996,0.000377044,0.00112078,0.000504865,0.000387683
1751,0.00051179,0.00262773,-0.004932,0.00316736,0.103807,0.103807,0.103807,0.103807,0.103807,0.103807,0.103807,0.103807,0.103807,-0.896193,0.508809,-0.733084,1.2647,0.00262773,-0.004932,0.00316736,-0.00230113,-0.00122564,-3.23318e-05,-0.000520794,-0.000800633,-0.000245973,0.103807,-0.000439212,0.0113255,-0.00144457,0.0125095,0.00117669,-0.000403684,-0.00576891,-0.0151299,0.000839634,-0.00292008,-0.000280604,0.00221937,-0.0046574,-0.000301767,0.000382176,-0.00230113,-0.00122564,-3.23318e-05,-0.000520794,-0.000800633,-0.000245973,0,0,0,0,0,0,0,0,0,-0.000431187,-1.02757e-05,-0.00026291,-0.000390864,-0.000299985,0.000236208,5.02025e-06,7.08181e-05,0.000314385,0.000386504,-8.16305e-05,6.8735e-07
1752,0.00051179,-0.00410956,1.03083e-05,0.000321105,0.0747057,0.0747057,0.0747057,0.0747057,0.0747057,0.0747057,0.0747057,0.0747057,0.0747057,-0.925294,-0.704737,0.707327,1.3613,-0.00410956,1.03083e-05,0.000321105,0.00087426,-0.00108621,-0.000680473,0.0055217,0.00814313,0.00274854,0.0747057,0.00125326,-0.0148777,0.000776775,-0.00559205,0.000521184,-0.00131729,0.0256238,0.0184661,0.000150187,-0.00186725,-0.00142312,0.000369231,0.00744899,0.000385113,-0.0263142,0.00087426,-0.00108621,-0.000680473,0.0055217,0.00814313,0.00274854,0,0,0,0,0,0,0,0,0,-0.000505246,-1.97746e-06,-0.000374588,-0.000355368,-0.00035491,0.000371494,1.57444e-05,2.39898e-05,0.000312366,0.00033539,4.32104e-05,3.0532e-06
1753,0.00051179,-0.00129499,-0.0065764,0.0216104,0.0663316,0.0663316,0.0663316,0.0663316,0.0663316,0.0663316,0.0663316,0.0663316,0.0663316,-0.816332,-0.503428,0.463438,1.06518,-0.00129499,-0.0065764,0.0216104,-8.70675e-05,0.000864089,0.00617439,-0.0109188,0.00067174,0.00929144,0.0663316,0.00132002,-0.0480103,0.000242896,0.00279094,-0.00390315,-0.00482533,0.0818094,0.0532084,-0.0084707,0.0114848,-0.000727164,0.0105809,-0.00769938,0.00867022,-0.114001,-8.70675e-05,0.000864089,0.00617439,-0.0109188,0.00067174,0.00929144,0,0,0,0,0,0,0,0,0,-0.000506379,6.3896e-06,-0.000380358,-0.000302815,-0.000316257,0.000391428,-9.67225e-05,2.1943e-05,0.000334553,0.000316306,-2.24973e-05,9.00331e-05
1754,0.00051179,0.0498447,0.0893265,-0.0609047,0.00395943,0.00395943,0.00395943,0.00395943,0.00395943,0.00395943,0.00395943,0.00395943,0.00395943,-0.753959,-0.219843,0.156836,0.800864,0.0498447,0.0893265,-0.0609047,0.0174147,-0.129398,-0.120571,0.00536611,0.0889141,0.078558,0.00395943,0.129361,-6.02235,-0.0515173,1.29378,0.14664,-0.147459,3.7105,5.82587,0.19781,0.256515,0.0788883,-0.218471,-1.63962,0.207722,-3.43113,0.0174147,-0.129398,-0.120571,0.00536611,0.0889141,0.078558,0,0,0,0,0,0,0,0,0,-0.000350535,-2.37167e-07,-0.000962448,-0.00274593,-0.000453258,-0.000846705,0.000281767,0.00129269,0.000310995,6.56306e-05,0.000385331,0.000697288
1755,0.00051179,0.0315048,0.0183908,-0.0013352,0.0642818,0.0642818,0.0642818,0.0642818,0.0642818,0.0642818,0.0642818,0.0642818,0.0642818,-0.935718,0.0606447,0.276473,0.977591,0.0315048,0.0183908,-0.0013352,0.0045361,-0.00513825,-0.00157695,-0.00246797,0.00502957,0.0123826,0.0642818,0.038896,-0.0649446,0.0140484,-0.0518941,0.0606537,-0.0239981,-0.219366,-0.027214,0.0663708,-0.022176,-0.0116957,-0.0878796,0.0556793,-0.000140149,0.308581,0.0045361,-0.00513825,-0.00157695,-0.00246797,0.00502957,0.0123826,0,0,0,0,0,0,0,0,0,-0.000534497,7.91868e-05,6.2875e-05,-0.000349511,-0.000337327,2.62266e-05,0.00018154,-3.15877e-05,0.00029815,9.37609e-05,-3.5074e-05,-7.67619e-05
1756,0.00051179,0.00320658,-0.00420731,-0.000663108,0.061983,0.061983,0.061983,0.061983,0.061983,0.061983,0.061983,0.061983,0.061983,-0.938017,0.930868,-0.855657,1.57434,0.00320658,-0.00420731,-0.000663108,0.001037,-0.00160229,0.00243616,-0.00252548,-0.00627359,-0.00296769,0.061983,0.00215824,-0.010583,-0.000640087,0.00113427,0.00256485,0.00128038,-0.00473692,0.00481161,-0.000596927,0.000412782,0.000268499,0.000873693,0.00266026,-0.000967383,0.00452634,0.001037,-0.00160229,0.00243616,-0.00252548,-0.00627359,-0.00296769,0,0,0,0,0,0,0,0,0,-0.000503406,2.04326e-05,-0.000321917,-0.000564117,-0.000325495,0.000299493,-1.11556e-05,8.9442e-05,0.000235379,0.000601282,-0.000149493,-1.52189e-05
1757,0.00051179,-0.425526,0.0455539,0.298216,0.00165413,0.00165413,0.00165413,0.00165413,0.00165413,0.00165413,0.00165413,0.00165413,0.00165413,-0.74536,0.708018,0.164786,1.04116,-0.425526,0.0455539,0.298216,-0.0553294,-0.0106967,-0.697161,-0.0511341,-0.0281494,0.48773,0.00165413,0.0723729,-13.7566,-0.0282488,2.22007,-0.186222,-0.154218,17.1802,14.3684,0.0266766,-0.314205,0.0704627,0.490846,-1.95142,0.373613,-17.9692,-0.0553294,-0.0106967,-0.697161,-0.0511341,-0.0281494,0.48773,0,0,0,0,0,0,0,0,0,6.12363e-05,-0.000900086,0.000188828,-0.00811134,-0.000479782,-0.000578282,-0.00110759,-0.000171072,0.000208214,-0.000402447,0.000594205,0.00332141
1758,0.00051179,-0.00072129,0.000925514,0.00299962,0.110057,0.110057,0.110057,0.110057,0.110057,0.110057,0.110057,0.110057,0.110057,-0.889943,0.0894907,0.737559,1.15931,-0.00072129,0.000925514,0.00299962,-0.00327234,-0.000680082,0.000117894,0.00361095,-0.000343714,0.00426272,0.110057,0.000295952,-0.00767575,0.000354357,-0.00268459,0.000786429,-0.000568327,0.0158171,0.00761061,-0.00134187,0.000138234,-0.000936464,-0.00109527,0.00162084,0.00114617,-0.0177214,-0.00327234,-0.000680082,0.000117894,0.00361095,-0.000343714,0.00426272,0,0,0,0,0,0,0,0,0,-0.00065545,-2.03069e-05,4.33034e-05,-0.000222301,-0.000336552,-4.65606e-05,5.92052e-06,8.23833e-06,0.000313751,0.000217796,-2.10401e-05,2.16195e-05
1759,0.00051179,0.00150441,-0.00309823,-0.00653517,0.0498358,0.0498358,0.0498358,0.0498358,0.0498358,0.0498358,0.0498358,0.0498358,0.0498358,-0.950164,-0.777827,-0.253207,1.25377,0.00150441,-0.00309823,-0.00653517,0.00174248,0.00369029,0.0235584,-0.00378282,0.0215384,0.0118929,0.0498358,-0.178177,-0.166712,-0.0473242,0.0654661,0.0807277,-0.0669366,-0.6117,0.0844803,-0.00703453,-0.07688,-0.0182199,0.0723847,0.0145121,-0.00808228,0.54585,0.00174248,0.00369029,0.0235584,-0.00378282,0.0215384,0.0118929,0,0,0,0,0,0,0,0,0,-0.000770546,-0.000670512,0.000580284,-0.000502436,-0.000360275,-0.00101662,0.000157577,-0.000203455,0.00029505,6.8653e-05,0.00023664,0.000230717
1760,0.00051179,0.0168599,0.0118413,0.0292234,0.0387258,0.0387258,0.0387258,0.0387258,0.0387258,0.0387258,0.0387258,0.0387258,0.0387258,-0.788726,0.531711,0.256381,0.985158,0.0168599,0.0118413,0.0292234,0.00865475,-0.00593879,-0.0344694,0.00177016,-0.023868,0.0123509,0.0387258,0.0185194,-1.1362,-0.000432245,-0.0259214,-0.0422762,-0.0499984,1.91821,1.16161,-0.0408005,-0.124261,-0.00661828,0.211476,0.138341,0.128763,-2.1589,0.00865475,-0.00593879,-0.0344694,0.00177016,-0.023868,0.0123509,0,0,0,0,0,0,0,0,0,-0.000344701,-1.32726e-05,0.000496921,-0.00179293,-0.00036546,-0.000560631,-0.000344295,-0.000254856,0.000274554,0.000948253,-5.00073e-05,0.000556425
1761,0.00051179,-0.00490522,0.000814498,-0.00981652,0.0167621,0.0167621,0.0167621,0.0167621,0.0167621,0.0167621,0.0167621,0.0167621,0.0167621,-0.857204,0.357997,-0.983238,1.35267,-0.00490522,0.000814498,-0.00981652,-0.00260074,0.00158651,0.000699982,-0.00434786,-0.00114197,-0.000585144,0.0167621,0.00174583,-0.00919061,-0.000169657,0.00190757,-0.00025648,0.000588086,0.00235743,0.0143523,-0.000810267,0.000569596,0.000146217,0.000432117,-0.00329166,-0.00132961,0.00702698,-0.00260074,0.00158651,0.000699982,-0.00434786,-0.00114197,-0.000585144,0,0,0,0,0,0,0,0,0,-0.000308111,4.87291e-06,-0.000141421,-0.000378029,-0.000307703,0.000155589,-1.66432e-05,4.95337e-05,0.000339285,0.00039091,-5.94913e-05,-4.26335e-07
1762,0.00051179,-0.150831,0.141249,0.0955005,0.00397607,0.00397607,0.00397607,0.00397607,0.00397607,0.00397607,0.00397607,0.00397607,0.00397607,-0.753976,-0.145403,-0.171506,0.786789,-0.150831,0.141249,0.0955005,-0.00475982,0.0552966,-0.033613,0.0442018,0.0832627,-0.0685162,0.00397607,-0.0418279,3.98335,0.0126659,-0.65653,-0.104062,-0.0670492,3.97605,-3.72846,-0.177653,-0.354682,0.0186386,-0.223086,0.869963,-0.154232,-3.84846,-0.00475982,0.0552966,-0.033613,0.0442018,0.0832627,-0.0685162,0,0,0,0,0,0,0,0,0,-0.000664286,0.000231816,0.00057267,-0.00174662,-0.000295067,0.000106955,-0.000202502,0.000775197,0.000364728,0.000739999,0.000243816,-0.000648987
1763,0.00051179,-0.00350294,-0.000810072,-0.00684627,0.0602971,0.0602971,0.0602971,0.0602971,0.0602971,0.0602971,0.0602971,0.0602971,0.0602971,-0.939703,0.767078,0.447016,1.29278,-0.00350294,-0.000810072,-0.00684627,-0.000907183,-0.00177408,-0.00179952,0.00606334,-0.0117114,0.00197664,0.0602971,0.00967057,-0.0980633,-0.00767415,0.0273738,-0.012463,-0.0122027,0.055921,0.114029,-0.00562938,0.0326627,0.00511561,0.0280233,-0.0592265,0.010072,-0.077098,-0.000907183,-0.00177408,-0.00179952,0.00606334,-0.0117114,0.00197664,0,0,0,0,0,0,0,0,0,-0.000387631,1.93024e-05,0.000523566,-0.000474663,-0.000324572,-0.000618048,-2.23447e-05,4.30823e-05,0.000264555,0.000334641,-0.00010904,3.57284e-05
1764,0.00051179,-0.00049361,-0.000540217,-0.01099,0.0157286,0.0157286,0.0157286,0.0157286,0.0157286,0.0157286,0.0157286,0.0157286,0.0157286,-0.86961,-0.79398,-0.984271,1.53474,-0.00049361,-0.000540217,-0.01099,-0.000856316,0.0012567,0.00199357,-0.00682131,-0.00118992,0.00451429,0.0157286,0.00156577,-0.0127706,-0.000500284,0.00322586,0.000567215,0.000303693,0.00332361,0.012697,-0.000778856,-0.00118789,-3.71793e-05,0.000483882,-0.00149775,-0.00131648,0.00718248,-0.000856316,0.0012567,0.00199357,-0.00682131,-0.00118992,0.00451429,0,0,0,0,0,0,0,0,0,-0.000412099,7.8083e-06,0.00027737,-0.000464001,-0.000283921,-0.000269806,-3.37398e-05,-0.000127832,0.000315659,0.000486974,0.000115561,2.02501e-05
1765,0.00051179,-0.00363787,0.00339762,-0.00389508,0.113327,0.113327,0.113327,0.113327,0.113327,0.113327,0.113327,0.113327,0.113327,-0.863327,-0.237853,-0.637537,1.09925,-0.00363787,0.00339762,-0.00389508,-0.00490704,0.000985793,0.000569237,-0.00064282,-0.00163749,-0.0027792,0.113327,5.93811e-05,0.0191569,-0.00182628,0.014033,-0.00108135,-0.00221123,0.0246813,-0.0144377,0.00717531,0.00304519,-0.00320003,-0.00265112,-0.0204758,-0.000849031,-0.0181351,-0.00490704,0.000985793,0.000569237,-0.00064282,-0.00163749,-0.0027792,0,0,0,0,0,0,0,0,0,-0.000405543,-2.19959e-05,0.00013654,-0.000320539,-0.000316078,-0.000144945,3.49048e-05,-5.51401e-05,0.000351958,0.000304119,6.7649e-06,-1.58988e-05
1766,0.00051179,-0.0820292,-0.0149425,-0.0438341,0.04692,0.04692,0.04692,0.04692,0.04692,0.04692,0.04692,0.04692,0.04692,-0.70308,0.14869,0.0209879,0.718937,-0.0820292,-0.0149425,-0.0438341,0.0259544,-0.0135332,0.0429184,0.0282185,-0.019578,-0.0086728,0.04692,0.123324,0.203211,0.107899,0.543472,0.623107,0.0850164,-2.89759,-0.744289,0.126445,0.155432,0.168147,1.20615,-0.683961,0.0216881,1.73527,0.0259544,-0.0135332,0.0429184,0.0282185,-0.019578,-0.0086728,0,0,0,0,0,0,0,0,0,-0.000473134,0.000380671,0.000482379,0.00379023,-0.000282759,0.000461283,0.000407599,0.00244405,0.000309281,-0.00251088,-0.000958363,-0.000300643
1767,0.00051179,0.016386,-0.00771504,-0.00395249,0.00608526,0.00608526,0.00608526,0.00608526,0.00608526,0.00608526,0.00608526,0.00608526,0.00608526,-0.756085,0.817502,0.887631,1.42403,0.016386,-0.00771504,-0.00395249,0.016013,-0.0094963,-0.00945348,0.0062592,0.00786842,0.0090229,0.00608526,0.000396922,-0.015724,-4.63054e-05,0.00298515,0.000515142,0.00038448,0.00216252,-0.00117712,-0.000694083,0.00124342,-0.00042433,0.00010946,0.00348647,-0.000900883,0.00168052,0.016013,-0.0094963,-0.00945348,0.0062592,0.00786842,0.0090229,0,0,0,0,0,0,0,0,0,-0.00056728,4.73222e-05,0.000262755,-0.000435138,-0.000368292,-0.000358181,-6.90179e-06,6.63824e-05,0.000350185,0.000344448,8.05851e-06,5.88274e-06
1768,0.00051179,0.0217552,-0.0143251,0.0388803,0.0227668,0.0227668,0.0227668,0.0227668,0.0227668,0.0227668,0.0227668,0.0227668,0.0227668,-0.727233,-0.832956,-0.0596553,1.10736,0.0217552,-0.0143251,0.0388803,0.125404,0.0754626,-0.0559638,-0.100685,0.00738817,-0.0158769,0.0227668,-2.60832,-24.9051,-0.362077,-2.05409,1.6564,0.743477,-3.58273,23.227,-0.205331,-1.97143,0.095874,0.0176899,4.03985,-0.125662,3.52616,0.125404,0.0754626,-0.0559638,-0.100685,0.00738817,-0.0158769,0,0,0,0,0,0,0,0,0,-0.00153496,-0.00903328,-0.000553694,0.0122876,-0.000675613,-0.00231245,0.00185123,0.0041534,0.000427321,-0.00541248,-0.00312078,0.00267362
1769,0.00051179,0.00376932,0.0023015,-0.00919628,0.0245469,0.0245469,0.0245469,0.0245469,0.0245469,0.0245469,0.0245469,0.0245469,0.0245469,-0.774547,-0.661876,-0.958855,1.39907,0.00376932,0.0023015,-0.00919628,-0.00298916,0.00604267,-0.00135751,-0.00578474,-0.00565996,0.00241852,0.0245469,0.000742629,-0.0100526,-0.000196181,0.00345206,0.000478101,0.000493787,-0.00472465,0.00580519,4.70858e-05,-0.000174856,0.000269921,7.14638e-05,-0.00557871,-0.000273611,0.0138495,-0.00298916,0.00604267,-0.00135751,-0.00578474,-0.00565996,0.00241852,0,0,0,0,0,0,0,0,0,-0.000387713,-4.49501e-06,0.000262224,-0.000432667,-0.000315929,-0.000203759,-2.19507e-05,-0.000120358,0.000371858,0.00042403,6.64575e-05,1.74622e-05
1770,0.00051179,0.00196106,-0.00204575,-0.010007,0.00516829,0.00516829,0.00516829,0.00516829,0.00516829,0.00516829,0.00516829,0.00516829,0.00516829,-0.893991,0.884836,-0.994832,1.6037,0.00196106,-0.00204575,-0.010007,0.000124767,0.00083942,-0.0010332,2.28188e-05,-0.00353292,0.00772124,0.00516829,0.00261487,-0.0215714,-0.000333898,0.00122618,0.00140738,-2.40728e-05,0.00386572,0.0182029,1.05929e-05,0.0024586,0.000117736,2.30291e-05,-0.00163903,-0.0013748,0.00611824,0.000124767,0.00083942,-0.0010332,2.28188e-05,-0.00353292,0.00772124,0,0,0,0,0,0,0,0,0,-0.000412337,3.17569e-06,-0.000247305,-0.000573171,-0.000326658,0.00025236,-1.03554e-05,0.000107109,0.000267506,0.000562598,-0.000141261,2.12097e-05
