Point ID,area,equilibrium_x,equilibrium_y,equilibrium_z,lambda_equilibrium_x,lambda_equilibrium_y,lambda_equilibrium_z,lambda_stress_disp_xx,lambda_stress_disp_xy,lambda_stress_disp_xz,lambda_stress_disp_yy,lambda_stress_disp_yz,lambda_stress_disp_zz,Points_0,Points_1,Points_2,Points_Magnitude,pred_equilibrium_x,pred_equilibrium_y,pred_equilibrium_z,pred_stress_disp_xx,pred_stress_disp_xy,pred_stress_disp_xz,pred_stress_disp_yy,pred_stress_disp_yz,pred_stress_disp_zz,sdf,sigma_xx,sigma_xx__x,sigma_xy,sigma_xy__x,sigma_xy__y,sigma_xz,sigma_xz__x,sigma_xz__z,sigma_yy,sigma_yy__y,sigma_yz,sigma_yz__y,sigma_yz__z,sigma_zz,sigma_zz__z,stress_disp_xx,stress_disp_xy,stress_disp_xz,stress_disp_yy,stress_disp_yz,stress_disp_zz,true_equilibrium_x,true_equilibrium_y,true_equilibrium_z,true_stress_disp_xx,true_stress_disp_xy,true_stress_disp_xz,true_stress_disp_yy,true_stress_disp_yz,true_stress_disp_zz,u,u__x,u__y,u__z,v,v__x,v__y,v__z,w,w__x,w__y,w__z
35,0.000344161,-0.0282898,-0.0468411,0.783998,0.0393363,0.0393363,0.0393363,0.0393363,0.0393363,0.0393363,0.0393363,0.0393363,0.0393363,0.819007,0.602225,0.0606637,1.01839,-0.0282898,-0.0468411,0.783998,0.0722423,0.0649394,0.0102692,0.0515525,-0.0435762,0.037582,0.0393363,3.07729,-17.6712,-1.59535,3.25949,2.6837,-0.732294,-0.786252,15.0158,-0.453963,2.77163,0.358972,-0.577806,-5.98428,0.151599,0.58006,0.0722423,0.0649394,0.0102692,0.0515525,-0.0435762,0.037582,0,0,0,0,0,0,0,0,0,0.0553025,0.0123596,-0.00825097,0.929178,-0.00629033,-0.00705314,-0.0054001,-0.0948406,-0.705405,-0.936398,0.0979945,-0.00244213
36,0.000344161,0.0728064,0.122998,0.429768,0.0708305,0.0708305,0.0708305,0.0708305,0.0708305,0.0708305,0.0708305,0.0708305,0.0708305,0.929169,-0.265665,0.00655628,0.966425,0.0728064,0.122998,0.429768,0.0868207,-0.0263506,0.00991821,-0.0521328,0.0897965,0.111919,0.0708305,0.0559985,-1.10888,0.0700721,-0.316535,-0.225267,-0.894577,-5.72171,1.26134,-0.0332344,0.117713,-1.19654,2.71291,0.0758244,0.0851417,2.57903,0.0868207,-0.0263506,0.00991821,-0.0521328,0.0897965,0.111919,0,0,0,0,0,0,0,0,0,0.00575464,0.000420428,0.000117919,0.996125,-0.000668565,0.000319295,-0.000720504,0.0605102,-0.841025,-1.00497,-0.0715776,0.000691634
37,0.000344161,-0.0449512,-0.0104426,0.0280895,0.0918286,0.0918286,0.0918286,0.0918286,0.0918286,0.0918286,0.0918286,0.0918286,0.0918286,-0.443734,0.679996,0.00817142,0.81201,-0.0449512,-0.0104426,0.0280895,0.00817834,-0.00736725,0.0349836,0.0100804,0.00754632,0.00485075,0.0918286,0.816152,1.48439,0.081931,0.483915,-0.885746,0.296011,0.0920329,-0.55369,-0.00903214,-0.164228,0.229179,-0.196236,-0.309244,0.00277761,0.0761137,0.00817834,-0.00736725,0.0349836,0.0100804,0.00754632,0.00485075,0,0,0,0,0,0,0,0,0,0.0002174,0.00316049,0.000514017,0.102093,-0.000309953,0.00023162,-0.000955921,0.00427044,-0.0142256,-0.0987829,-0.00190318,-0.000923021
38,0.000344161,-0.191889,-0.039454,0.00287305,0.0486144,0.0486144,0.0486144,0.0486144,0.0486144,0.0486144,0.0486144,0.0486144,0.0486144,-0.387183,0.545978,0.0478035,0.671035,-0.191889,-0.039454,0.00287305,0.0247657,-6.04317e-05,0.0649681,0.0448381,0.0589104,0.0230335,0.0486144,3.47352,-5.8047,1.57186,6.25982,-4.92095,-0.833528,-14.6547,10.9175,0.549654,-13.7759,-0.625633,14.4403,7.55549,0.015391,0.211522,0.0247657,-6.04317e-05,0.0649681,0.0448381,0.0589104,0.0230335,0,0,0,0,0,0,0,0,0,0.00417259,0.0127247,0.0146548,0.101469,0.000649011,0.00106325,-0.00179432,0.022337,-0.0184755,-0.109155,-0.0280043,-0.00457466
39,0.000344161,-0.0797658,-0.00909334,0.26458,0.0717138,0.0717138,0.0717138,0.0717138,0.0717138,0.0717138,0.0717138,0.0717138,0.0717138,0.683101,0.902271,0.0282862,1.13204,-0.0797658,-0.00909334,0.26458,0.0434834,-0.0316319,0.0479279,0.0485637,-0.0176754,0.0689179,0.0717138,2.90836,-8.24156,-0.267928,0.461049,2.30551,-1.04985,-1.53858,6.01581,0.00908536,-0.211604,0.0697283,-0.240875,-0.240352,0.0629714,1.51488,0.0434834,-0.0316319,0.0479279,0.0485637,-0.0176754,0.0689179,0,0,0,0,0,0,0,0,0,0.0233615,0.0111345,-0.00118622,0.85553,-0.00368309,-0.00180937,-0.00333642,-0.111292,-0.551812,-0.865549,0.111812,-0.00296522
40,0.000344161,-0.225739,-0.0546814,1.34042,0.0120646,0.0120646,0.0120646,0.0120646,0.0120646,0.0120646,0.0120646,0.0120646,0.0120646,0.586582,0.987935,0.044348,1.14981,-0.225739,-0.0546814,1.34042,-0.0496426,-0.0446159,0.159248,0.0346324,-0.0133677,0.0604434,0.0120646,5.91322,-12.1522,-0.0645787,0.107994,6.05445,-0.648487,-2.28296,6.32352,0.00403393,-0.0579702,0.0485373,-0.0962274,0.00465767,0.07594,1.03877,-0.0496426,-0.0446159,0.159248,0.0346324,-0.0133677,0.0604434,0,0,0,0,0,0,0,0,0,0.0351121,0.0223502,0.000959434,0.810639,-0.00576252,-0.00205138,-0.00677431,-0.118863,-0.460815,-0.815532,0.119215,-0.00628573
41,0.000344161,0.239512,-0.385389,0.941224,0.0435856,0.0435856,0.0435856,0.0435856,0.0435856,0.0435856,0.0435856,0.0435856,0.0435856,0.898638,0.0781736,-0.0564144,0.903794,0.239512,-0.385389,0.941224,0.0848385,-0.0597998,-0.0194626,0.105178,0.0321083,0.0475169,0.0435856,-0.217727,-3.3933,0.385531,2.55579,5.50254,-0.0973267,-3.52189,-2.34875,3.60266,-3.7584,0.0711463,1.23513,1.588,-0.0956487,1.34554,0.0848385,-0.0597998,-0.0194626,0.105178,0.0321083,0.0475169,0,0,0,0,0,0,0,0,0,-0.0586735,-0.00473385,0.00377023,1.02103,0.00018031,-0.000512926,0.0144698,-0.0183193,-0.819005,-1.0222,0.0193518,-0.00431007
42,0.000344161,-0.126912,0.128587,1.39917,0.0148796,0.0148796,0.0148796,0.0148796,0.0148796,0.0148796,0.0148796,0.0148796,0.0148796,0.694565,0.598437,0.0851204,0.920757,-0.126912,0.128587,1.39917,0.0250456,0.284757,-0.0123978,-0.0718158,0.0334411,0.0904186,0.0148796,7.07952,-18.4289,-2.85846,4.83621,4.41898,-0.242847,-0.922259,14.1368,0.156297,-2.04623,0.0689294,0.474568,-2.91857,0.11854,-0.951481,0.0250456,0.284757,-0.0123978,-0.0718158,0.0334411,0.0904186,0,0,0,0,0,0,0,0,0,0.0753074,0.0269867,-0.0150887,0.897864,-0.00729731,-0.0106483,-0.00811376,-0.0792981,-0.591396,-0.900417,0.0803218,-0.00749137
43,0.000344161,-0.00889748,0.0255806,0.0778418,0.0666358,0.0666358,0.0666358,0.0666358,0.0666358,0.0666358,0.0666358,0.0666358,0.0666358,0.200008,-0.902833,0.0333642,0.925324,-0.00889748,0.0255806,0.0778418,0.114245,-0.0277015,-0.028492,0.0123711,-0.0224099,0.0463233,0.0666358,6.96917,-2.46904,0.50347,0.0662623,2.74212,0.0884553,-3.45096,-0.264186,0.135028,2.34183,0.270063,2.66808,-2.43367,0.0348967,0.705034,0.114245,-0.0277015,-0.028492,0.0123711,-0.0224099,0.0463233,0,0,0,0,0,0,0,0,0,0.0175834,0.0269801,0.00211093,0.544524,0.00173209,0.00264675,-0.00769997,0.0749617,-0.200822,-0.543925,-0.0724851,-0.00803086
44,0.000344161,-0.046494,0.0969481,0.573641,0.0238888,0.0238888,0.0238888,0.0238888,0.0238888,0.0238888,0.0238888,0.0238888,0.0238888,0.274572,0.757585,0.0761112,0.809393,-0.046494,0.0969481,0.573641,-0.0132308,0.0767977,0.0426331,-0.0119488,0.012938,0.00294161,0.0238888,16.2898,-17.1204,-2.18864,-3.52455,11.546,-0.166229,-0.343414,5.62085,0.94022,-3.46583,-0.188586,-0.0206886,6.89344,0.0688607,-0.209539,-0.0132308,0.0767977,0.0426331,-0.0119488,0.012938,0.00294161,0,0,0,0,0,0,0,0,0,0.0465546,0.0614483,-0.0118571,0.622417,-0.00416669,-0.00926124,-0.0152933,-0.0478001,-0.254595,-0.623653,0.0460436,-0.0195756
45,0.000344161,0.213068,0.0403347,1.33597,0.0257361,0.0257361,0.0257361,0.0257361,0.0257361,0.0257361,0.0257361,0.0257361,0.0257361,0.932412,-0.575602,0.0742639,1.09828,0.213068,0.0403347,1.33597,-0.0358961,0.0380953,-0.0535355,0.161568,0.049511,0.120766,0.0257361,1.29427,-22.3129,1.28772,-12.488,2.29845,-0.522775,-0.604122,19.8014,-1.31641,-5.48933,-0.508318,-0.878071,17.9369,0.179208,0.146222,-0.0358961,0.0380953,-0.0535355,0.161568,0.049511,0.120766,0,0,0,0,0,0,0,0,0,0.069649,0.00582629,0.0105699,0.950685,0.00663176,0.00268827,-0.00623979,0.109482,-0.814173,-0.956448,-0.11407,0.00103428
46,0.000344161,-0.0260082,-0.122805,0.368201,0.0658108,0.0658108,0.0658108,0.0658108,0.0658108,0.0658108,0.0658108,0.0658108,0.0658108,0.819709,-0.322251,0.0235821,0.881093,-0.0260082,-0.122805,0.368201,0.0158145,-0.0685467,-0.0017395,0.033732,-0.0117254,0.0720722,0.0658108,0.485271,1.82677,0.442614,3.07911,-2.55815,-0.235857,-10.9088,0.757391,-0.464317,-1.05307,0.220375,7.89509,-1.90324,0.104073,2.64554,0.0158145,-0.0685467,-0.0017395,0.033732,-0.0117254,0.0720722,0,0,0,0,0,0,0,0,0,0.0222869,0.00222084,0.00396323,0.975024,0.00049605,-0.000222554,-0.00243752,0.0678732,-0.728551,-0.9774,-0.0657867,0.000596134
47,0.000344161,-0.00826225,-0.0574418,0.0331945,0.051136,0.051136,0.051136,0.051136,0.051136,0.051136,0.051136,0.051136,0.051136,-0.552133,0.325109,0.00636992,0.640771,-0.00826225,-0.0574418,0.0331945,0.0371669,-0.0113512,-0.00192976,-0.0130786,0.0572649,0.0131283,0.051136,0.116137,-0.984328,0.113258,0.158707,0.513202,-0.397363,-4.32427,0.479389,0.1106,-0.294361,-0.291653,4.07132,0.193095,-0.00618329,0.219753,0.0371669,-0.0113512,-0.00192976,-0.0130786,0.0572649,0.0131283,0,0,0,0,0,0,0,0,0,-0.000420906,0.00046909,0.000820937,0.0220966,-0.00026142,0.000198133,0.000190181,0.0125317,-0.00254469,-0.0260895,-0.0148756,-0.000262702
48,0.000344161,-0.145649,0.0557385,0.662246,0.00196241,0.00196241,0.00196241,0.00196241,0.00196241,0.00196241,0.00196241,0.00196241,0.00196241,-0.496728,-0.998038,-0.0217384,1.11503,-0.145649,0.0557385,0.662246,0.0785769,0.069433,0.465577,-0.000962317,0.0173197,-0.00784445,0.00196241,-2.33747,-4.42688,-0.00572205,0.00631699,-1.82262,1.49412,-0.931262,6.39514,-0.00193594,-0.0517062,-0.00332484,0.221925,-0.0103493,-0.0078063,0.0470912,0.0785769,0.069433,0.465577,-0.000962317,0.0173197,-0.00784445,0,0,0,0,0,0,0,0,0,-0.00250544,-0.00866665,0.00261339,0.0852578,-0.00115857,-0.00197628,0.00261333,0.0338873,-0.00421102,-0.0656609,-0.0337474,0.00254957
49,0.000344161,-4.69798,4.14418,7.17121,0.00411553,0.00411553,0.00411553,0.00411553,0.00411553,0.00411553,0.00411553,0.00411553,0.00411553,0.984906,0.839336,-0.0958845,1.29758,-4.69798,4.14418,7.17121,0.169558,0.0795622,-0.00960541,-0.065787,0.0478363,0.266041,0.00411553,-0.89467,35.014,0.188797,-9.53493,-1.19297,-0.110468,-6.08102,-29.1231,0.648228,-4.70319,0.0381279,-0.107416,10.0939,-0.0662295,-0.982775,0.169558,0.0795622,-0.00960541,-0.065787,0.0478363,0.266041,0,0,0,0,0,0,0,0,0,-0.0894056,-0.00369149,0.00634182,0.934095,0.0106196,-0.00365823,0.00284627,-0.123594,-0.833784,-0.935295,0.124454,0.000933127
50,0.000344161,-0.0117583,0.00562739,0.068305,0.0783396,0.0783396,0.0783396,0.0783396,0.0783396,0.0783396,0.0783396,0.0783396,0.0783396,-0.647018,-0.592634,-0.0216604,0.877677,-0.0117583,0.00562739,0.068305,0.00765288,-0.0245861,0.0275893,-0.00785317,0.00393318,0.00796849,0.0783396,-1.41505,-5.5667,0.172068,1.03536,1.22069,0.1205,-5.14202,4.35776,-0.237913,0.070834,-0.244273,-1.69922,-1.11182,-0.176278,6.77293,0.00765288,-0.0245861,0.0275893,-0.00785317,0.00393318,0.00796849,0,0,0,0,0,0,0,0,0,-0.00125389,-0.00493529,0.000860947,0.0315153,-0.000297913,0.000613873,0.000872869,-0.00316999,-0.00132411,-0.0300344,0.000766595,0.00126015
51,0.000344161,0.099851,-0.0187141,0.276083,0.0950684,0.0950684,0.0950684,0.0950684,0.0950684,0.0950684,0.0950684,0.0950684,0.0950684,0.840034,-0.595574,-0.00493159,1.02975,0.099851,-0.0187141,0.276083,0.025114,0.0102344,0.0220261,0.0502407,0.0629492,0.10126,0.0950684,-0.181909,2.2205,-0.189017,0.59403,-0.359467,-1.22578,-2.31578,-1.96088,0.0641956,0.414522,-0.583977,-0.901036,-0.989838,0.0158781,2.94073,0.025114,0.0102344,0.0220261,0.0502407,0.0629492,0.10126,0,0,0,0,0,0,0,0,0,-0.00515167,-0.000870259,-0.000951725,0.929228,-0.00162931,-0.0008361,0.000485898,0.098246,-0.724291,-0.941266,-0.103456,0.000499406
52,0.000344161,0.0846956,-0.0132146,0.0346253,0.0497494,0.0497494,0.0497494,0.0497494,0.0497494,0.0497494,0.0497494,0.0497494,0.0497494,-0.506686,-0.736172,-0.0502506,0.895101,0.0846956,-0.0132146,0.0346253,0.0365511,-0.0123434,0.00576448,-0.0258681,0.0123601,0.0103674,0.0497494,-4.91079,-8.09612,0.119042,1.56911,4.43909,0.327112,0.89008,3.57234,-0.0569932,-0.159589,-0.127792,-0.91381,-1.39631,0.000263747,-0.0108952,0.0365511,-0.0123434,0.00576448,-0.0258681,0.0123601,0.0103674,0,0,0,0,0,0,0,0,0,-0.0045655,-0.0186637,0.00116038,0.0786145,-0.000611166,-9.33901e-05,0.00529315,0.00432685,-0.00857001,-0.0752858,-0.00548116,0.00576061
53,0.000344161,0.0407028,0.122859,0.265019,0.0252947,0.0252947,0.0252947,0.0252947,0.0252947,0.0252947,0.0252947,0.0252947,0.0252947,0.0559411,0.735473,0.0747053,0.741371,0.0407028,0.122859,0.265019,0.00682497,-0.0228973,0.0750122,0.00918579,0.0559717,0.0123148,0.0252947,17.2944,13.9476,0.10477,-10.2459,-30.9619,-0.52063,0.638256,16.9736,0.478578,3.5668,-0.211131,-0.45999,6.55621,0.0500293,-0.443285,0.00682497,-0.0228973,0.0750122,0.00918579,0.0559717,0.0123148,0,0,0,0,0,0,0,0,0,0.0315012,0.0659084,0.00839333,0.434709,-0.00179895,-0.0075746,-0.0181589,-0.0174208,-0.138846,-0.439165,0.0158692,-0.020286
54,0.000344161,0.00118661,-0.0864851,0.687156,0.0366502,0.0366502,0.0366502,0.0366502,0.0366502,0.0366502,0.0366502,0.0366502,0.0366502,0.616063,-0.5491,0.0220041,0.825547,0.00118661,-0.0864851,0.687156,0.0289612,-0.0276699,-0.0780792,0.0390674,-0.085032,0.0791274,0.0366502,1.56037,0.802088,0.880395,-4.8583,2.27506,0.520925,-18.6178,-3.07834,0.507224,8.18236,0.762691,16.2282,-3.23758,0.0557647,1.70248,0.0289612,-0.0276699,-0.0780792,0.0390674,-0.085032,0.0791274,0,0,0,0,0,0,0,0,0,0.0188576,0.00532684,0.00782363,0.881958,0.000535069,0.000703626,0.00011163,0.0718727,-0.523696,-0.877529,-0.0650961,-0.00194537
55,0.000344161,0.814991,-0.376503,2.22464,0.0167769,0.0167769,0.0167769,0.0167769,0.0167769,0.0167769,0.0167769,0.0167769,0.0167769,0.962947,0.590665,-0.0832231,1.13273,0.814991,-0.376503,2.22464,0.27359,0.134521,0.015419,-0.023138,0.117747,0.0546272,0.0167769,-1.00865,26.2399,0.85861,-17.3806,-1.90201,-0.356073,-2.94606,-25.1528,1.56993,-5.19862,0.310152,-0.66998,22.9557,-0.0836012,1.3914,0.27359,0.134521,0.015419,-0.023138,0.117747,0.0546272,0,0,0,0,0,0,0,0,0,-0.0798135,-0.00457849,0.0125891,0.954914,0.0079911,-0.00265782,0.00683079,-0.111914,-0.843281,-0.95832,0.116193,-0.00104805
56,0.000344161,0.0494909,-0.0248832,0.0790275,0.0400875,0.0400875,0.0400875,0.0400875,0.0400875,0.0400875,0.0400875,0.0400875,0.0400875,-0.0513127,0.903147,-0.0599125,0.906586,0.0494909,-0.0248832,0.0790275,0.0205536,-0.0787206,0.00587463,-0.00197339,0.0103698,-0.00628567,0.0400875,-11.9754,-9.66506,0.711713,1.60269,-1.89617,0.600246,-1.48221,11.5117,0.00171807,0.136085,-0.0634332,1.02246,-1.71389,-0.0241814,0.380719,0.0205536,-0.0787206,0.00587463,-0.00197339,0.0103698,-0.00628567,0,0,0,0,0,0,0,0,0,-0.0212863,-0.0459447,0.00119583,0.342,0.00255032,0.00513409,0.0138282,-0.0482225,-0.0919537,-0.335939,0.0476919,0.0136772
57,0.000344161,0.265341,0.0991147,1.05359,0.023664,0.023664,0.023664,0.023664,0.023664,0.023664,0.023664,0.023664,0.023664,0.87197,0.96129,-0.076336,1.30009,0.265341,0.0991147,1.05359,0.299759,-0.0567965,-0.0446243,-0.0753491,-0.0151901,0.00493777,0.023664,-3.28149,26.1337,0.171833,-0.803974,-4.7511,-0.503572,-0.329542,-21.6479,0.0430882,-1.31296,0.0564304,-0.223624,2.01782,-0.0829726,-0.500426,0.299759,-0.0567965,-0.0446243,-0.0753491,-0.0151901,0.00493777,0,0,0,0,0,0,0,0,0,-0.0700646,-0.0113409,0.00175411,0.912683,0.00866682,-0.000603739,0.00340642,-0.122076,-0.714172,-0.918165,0.122488,0.00317755
58,0.000344161,0.0086937,-0.0217006,0.311428,0.0940544,0.0940544,0.0940544,0.0940544,0.0940544,0.0940544,0.0940544,0.0940544,0.0940544,0.790726,0.575006,0.00594562,0.977709,0.0086937,-0.0217006,0.311428,0.031141,-0.0663346,0.0362625,0.0565976,-0.0313272,0.0616578,0.0940544,0.346123,-1.09903,-0.0836957,0.215815,0.0798857,-1.06847,-2.92633,1.01045,-0.0286509,0.091383,0.450439,-0.0284723,-0.285497,0.0413556,2.64338,0.031141,-0.0663346,0.0362625,0.0565976,-0.0313272,0.0616578,0,0,0,0,0,0,0,0,0,0.00456038,0.00129991,-0.000494925,0.923752,-0.00111035,-0.00100538,-0.000446679,-0.087824,-0.681469,-0.934074,0.0920151,-7.13458e-05
59,0.000344161,-0.0747337,-5.126e-05,0.778921,0.0471315,0.0471315,0.0471315,0.0471315,0.0471315,0.0471315,0.0471315,0.0471315,0.0471315,0.897522,-0.174397,0.0528685,0.915835,-0.0747337,-5.126e-05,0.778921,0.0310071,-0.131355,-0.0361786,0.184006,0.0362844,0.044802,0.0471315,0.399917,-0.486986,0.831186,1.29594,-4.22594,-0.258639,-4.75903,4.78766,-2.76856,-5.29269,-0.323902,2.65465,3.9968,0.205436,1.32546,0.0310071,-0.131355,-0.0361786,0.184006,0.0362844,0.044802,0,0,0,0,0,0,0,0,0,0.0524512,0.00435085,0.00649495,1.00934,0.00122904,0.000503362,-0.0107266,0.0431954,-0.81439,-1.01229,-0.0460716,0.00344742
60,0.000344161,0.07901,-0.186766,1.56063,0.0103126,0.0103126,0.0103126,0.0103126,0.0103126,0.0103126,0.0103126,0.0103126,0.0103126,0.634605,-0.50788,0.0896874,0.817747,0.07901,-0.186766,1.56063,0.0251178,-0.488499,0.0559311,-0.283672,0.158142,0.187655,0.0103126,5.28957,32.2172,3.91454,-5.81135,-10.0329,0.183189,-4.91952,-22.2633,2.83492,33.6686,0.281185,4.99647,-27.6705,0.111202,-1.63757,0.0251178,-0.488499,0.0559311,-0.283672,0.158142,0.187655,0,0,0,0,0,0,0,0,0,0.0801061,0.0171525,0.032736,0.894045,0.00536484,0.00152445,0.00333533,0.0658713,-0.543061,-0.891654,-0.061478,-0.00792663
61,0.000344161,0.197217,0.00862922,0.617599,0.0655686,0.0655686,0.0655686,0.0655686,0.0655686,0.0655686,0.0655686,0.0655686,0.0655686,0.934431,-0.627183,0.00427209,1.12541,0.197217,0.00862922,0.617599,0.0442457,-0.0219823,-0.0622787,0.0205021,0.0479269,0.0978375,0.0655686,0.0867635,-2.10894,0.0453355,-0.144264,0.0474091,-1.37959,1.29232,1.86431,0.01449,0.105874,-1.11252,-2.30405,0.029761,0.0796768,0.394135,0.0442457,-0.0219823,-0.0622787,0.0205021,0.0479269,0.0978375,0,0,0,0,0,0,0,0,0,0.0034373,0.000258682,0.000331081,0.936075,-0.000713067,-9.75484e-05,-0.000221404,0.107146,-0.810164,-0.950494,-0.117792,0.000491207
62,0.000344161,-0.0299029,-0.00151649,0.0242504,0.0742063,0.0742063,0.0742063,0.0742063,0.0742063,0.0742063,0.0742063,0.0742063,0.0742063,-0.582901,-0.861607,0.0257937,1.04058,-0.0299029,-0.00151649,0.0242504,0.0387412,-0.00891984,0.0212722,0.0241466,0.0224098,-0.00117475,0.0742063,2.12944,5.44828,0.169463,-0.305915,-0.513073,0.725586,-0.159527,-4.90531,0.0572644,0.760574,0.061517,-0.586156,-0.453142,0.00790381,0.721432,0.0387412,-0.00891984,0.0212722,0.0241466,0.0224098,-0.00117475,0,0,0,0,0,0,0,0,0,0.00074292,0.00823745,0.00054706,0.0519577,-3.37753e-05,0.00105837,-0.00219639,0.014074,-0.00263032,-0.0444891,-0.0132347,-0.0025698
63,0.000344161,-0.0221624,-0.000308335,0.069559,0.0677223,0.0677223,0.0677223,0.0677223,0.0677223,0.0677223,0.0677223,0.0677223,0.0677223,-0.306118,-0.905178,0.0322777,0.956084,-0.0221624,-0.000308335,0.069559,0.0622367,-0.0257106,-0.00901413,0.0158421,-0.0128887,0.0100926,0.0677223,4.61983,7.589,0.191815,0.194103,-0.274973,1.01953,0.324564,-7.29186,-0.0545322,-0.842136,-0.0784219,-0.566096,0.648341,0.00973671,0.171972,0.0622367,-0.0257106,-0.00901413,0.0158421,-0.0128887,0.0100926,0,0,0,0,0,0,0,0,0,0.00495595,0.0180297,0.000372643,0.172194,0.000574565,0.0012884,-0.00557407,0.0328904,-0.0287295,-0.162089,-0.0338035,-0.00528147
64,0.000344161,-0.0453757,-0.00694835,0.0533535,0.087354,0.087354,0.087354,0.087354,0.087354,0.087354,0.087354,0.087354,0.087354,-0.333177,0.793567,-0.012646,0.860764,-0.0453757,-0.00694835,0.0533535,0.0120832,-0.0128342,0.0474777,0.00464562,0.0116978,0.00401741,0.087354,-1.75761,-2.87006,-0.0138496,-0.068857,1.27798,0.682831,0.119592,1.63746,0.0504968,-0.287766,0.156843,-0.365835,0.363572,0.000801552,0.19289,0.0120832,-0.0128342,0.0474777,0.00464562,0.0116978,0.00401741,0,0,0,0,0,0,0,0,0,-0.00265379,-0.00678276,-0.000375326,0.159348,-0.000197554,0.000108488,0.0022206,-0.0116615,-0.0274682,-0.152045,0.0133469,0.00196898
65,0.000344161,-0.013618,0.0321256,0.0668597,0.067892,0.067892,0.067892,0.067892,0.067892,0.067892,0.067892,0.067892,0.067892,-0.244071,-0.812501,0.032108,0.848976,-0.013618,0.0321256,0.0668597,0.0430601,-0.0209255,0.0251713,0.0194687,-0.00847542,0.0216445,0.067892,5.08043,7.8,0.0564244,0.554956,-2.99523,0.670142,-0.627605,-4.79115,-0.145327,-0.808843,-0.0740231,0.302526,0.221761,0.0107454,0.258219,0.0430601,-0.0209255,0.0251713,0.0194687,-0.00847542,0.0216445,0,0,0,0,0,0,0,0,0,0.00612383,0.0198136,-0.000249318,0.208894,7.03018e-05,0.000604308,-0.00643317,0.0182015,-0.0425009,-0.201941,-0.0190265,-0.00564193
66,0.000344161,0.0383458,0.00902081,-0.11048,0.0169761,0.0169761,0.0169761,0.0169761,0.0169761,0.0169761,0.0169761,0.0169761,0.0169761,-0.556906,0.221494,0.0792748,0.604556,0.0383458,0.00902081,-0.11048,0.054556,-0.0304798,0.056915,-0.186992,0.0338916,-0.0124567,0.0169761,0.371732,-12.3273,0.699397,-10.0349,8.07103,-0.0914901,0.00339667,4.21789,1.42256,1.36723,-0.188729,-0.222452,8.65868,-0.00455429,0.329535,0.054556,-0.0304798,0.056915,-0.186992,0.0338916,-0.0124567,0,0,0,0,0,0,0,0,0,0.000244066,0.00023354,0.00726143,0.0115595,0.000306806,-0.000572257,0.00427995,0.00996535,-0.00115152,-0.0119053,-0.0115137,-0.00198296
67,0.000344161,0.385592,0.556904,2.5248,0.0164625,0.0164625,0.0164625,0.0164625,0.0164625,0.0164625,0.0164625,0.0164625,0.0164625,0.890433,-0.538114,-0.0835375,1.04375,0.385592,0.556904,2.5248,0.229013,-0.31006,-0.0325241,-0.0227475,0.0799389,0.00122285,0.0164625,-2.62477,20.498,-1.81455,7.19072,-2.47478,-0.28555,-0.224402,-18.4088,1.43436,5.7507,-0.214692,-0.259181,-13.4983,-0.0916506,-2.04122,0.229013,-0.31006,-0.0325241,-0.0227475,0.0799389,0.00122285,0,0,0,0,0,0,0,0,0,-0.0797878,-0.0107389,-0.0131835,0.953023,-0.00945842,-0.00806261,0.00829795,0.10366,-0.778189,-0.956203,-0.105007,0.000787754
68,0.000344161,-0.202037,-0.144874,1.20432,0.0201331,0.0201331,0.0201331,0.0201331,0.0201331,0.0201331,0.0201331,0.0201331,0.0201331,0.773046,-0.31405,0.0454261,0.835639,-0.202037,-0.144874,1.20432,0.00163089,-0.177985,0.00331116,-0.051944,-0.0739436,0.105441,0.0201331,0.476242,14.3933,0.46495,10.1749,-10.1092,0.417396,-15.916,-4.08208,-0.0550967,1.80886,1.31163,12.736,-11.8389,0.139016,1.97573,0.00163089,-0.177985,0.00331116,-0.051944,-0.0739436,0.105441,0,0,0,0,0,0,0,0,0,0.0435025,0.00167941,0.0100172,0.972765,0.00209077,-0.00714752,-0.00124515,0.0687432,-0.683633,-0.968558,-0.0563663,0.000512339
69,0.000344161,1.56518,-0.62516,14.9086,0.000802158,0.000802158,0.000802158,0.000802158,0.000802158,0.000802158,0.000802158,0.000802158,0.000802158,0.469899,-0.610056,-0.0836833,0.774581,1.56518,-0.62516,14.9086,-2.43149,-2.15,0.932602,-0.186515,0.422284,0.398874,0.000802158,-7.14771,-496.693,-4.00509,-268.856,483.628,0.154381,45.7168,11.4999,-2.25865,261.898,0.12079,-60.1257,7.5832,-0.0312299,-0.499652,-2.43149,-2.15,0.932602,-0.186515,0.422284,0.398874,0,0,0,0,0,0,0,0,0,-0.0678422,-0.0344459,-0.051037,0.798456,-0.00577685,-0.010514,0.00122424,0.052787,-0.398707,-0.787586,-0.0473562,0.0152883
